FilterID,local_time,time_label,SAMPLING_cruise,depth,SAMPLING_platform,SC,ESP,SAMPLING_station_number,SAMPLING_station,SAMPLING_bottle,decimalLongitude,decimalLatitude,sample_type,Plates,Markers,Status,Dewar_name,Sampling_method,replicate,SAMPLING_rdepth,project_name,nitrate,fluor,density,pressure,minimumDepthInMeters,maximumDepthInMeters,start_GMT,end_GMT,temp,salinity,sigmat,spice,diss_oxygen,PAR (umol/s/m2),altitude,chlorophyll,bbp470 (count),bbp650 (count),SAMPLING_project,ESP_name,diel,month,day,hour,eventDate
CN19Fc33_08a_eDNA,10/7/19 16:36,10-07 day,CN19F,100,WESTERN FLYER,,,33,4S,8,-122.1867,36.676,environmental,,,"Filters (racks A-D),Plate Extracts (F6)",,CTD,a,100.125,CANON,26.033,0.0341,,100.893,,,,,9.8558,33.8966,,,,,,0.351,,,,,day,10,7,16,10/7/19 23:36
CN19Fc33_03c_eDNA,10/7/19 16:36,10-07 day,CN19F,245,WESTERN FLYER,,,33,4S,3,-122.1867,36.676,environmental,,,Filters (racks A-D),,CTD,c,245.171,CANON,27.67,0.0338,,247.138,,,,,8.4667,34.1383,,,,,,0.3441,,,,,day,10,7,16,10/7/19 23:36
CN19Fc33_03b_eDNA,10/7/19 16:36,10-07 day,CN19F,245,WESTERN FLYER,,,33,4S,3,-122.1867,36.676,environmental,,,Filters (racks A-D),,CTD,b,245.171,CANON,27.67,0.0338,,247.138,,,,,8.4667,34.1383,,,,,,0.3441,,,,,day,10,7,16,10/7/19 23:36
CN19Fc33_03a_eDNA,10/7/19 16:36,10-07 day,CN19F,245,WESTERN FLYER,,,33,4S,3,-122.1867,36.676,environmental,,,"Filters (racks A-D),Plate Extracts (F6)",,CTD,a,245.171,CANON,27.67,0.0338,,247.138,,,,,8.4667,34.1383,,,,,,0.3441,,,,,day,10,7,16,10/7/19 23:36
CN19Fc33_10a_eDNA,10/7/19 16:36,10-07 day,CN19F,50,WESTERN FLYER,,,33,4S,10,-122.1867,36.676,environmental,,,"Plate Extracts (F6),Filters (racks A-D)",,CTD,a,50.515,CANON,18.521,0.0371,,50.896,,,,,11.0927,33.6285,,,,,,0.4276,,,,,day,10,7,16,10/7/19 23:36
CN19FESPKOA_SC10_eDNA,10/7/19 20:15,10-07 transition,CN19F,202.6669,makai,10,KOA,,,,-122.1579,36.7386,environmental,"AL,AI","18S,COI",,,ESP,,,,,,,,199.0423,206.2915,10/8/19 3:15,10/8/19 3:56,9.0022,34.0387,26.3685,0.2132,3106.3503,-0.0348,755.902,0.1131,76.4318,63.9382,CANON,,transition,10,7,20,10/8/19 3:15
CN19Fc34_2a_eDNA,10/7/19 20:27,10-07 transition,CN19F,265,WESTERN FLYER,,,34,4E,2,-122.1423,36.712,environmental,"AD,AC,AE","12S,12S,18S",,,CTD,a,265.22,CANON,32.745,0.0351,,267.362,,,,,8.5213,34.1305,,,,,,0.3771,,,,,transition,10,7,20,10/8/19 3:27
CN19Fc34_12c_eDNA,10/7/19 20:27,10-07 transition,CN19F,0,WESTERN FLYER,,,34,4E,12,-122.1423,36.712,environmental,,,Filters (racks A-D),,CTD,c,0.719,CANON,3.239,0.1667,,0.725,,,,,14.3685,33.5806,,,,,,3.6682,,,,,transition,10,7,20,10/8/19 3:27
CN19Fc34_12b_eDNA,10/7/19 20:27,10-07 transition,CN19F,0,WESTERN FLYER,,,34,4E,12,-122.1423,36.712,environmental,,,Filters (racks A-D),,CTD,b,0.719,CANON,3.239,0.1667,,0.725,,,,,14.3685,33.5806,,,,,,3.6682,,,,,transition,10,7,20,10/8/19 3:27
CN19Fc34_12a_eDNA,10/7/19 20:27,10-07 transition,CN19F,0,WESTERN FLYER,,,34,4E,12,-122.1423,36.712,environmental,,,"Plate Extracts (F6),Filters (racks A-D)",,CTD,a,0.719,CANON,3.239,0.1667,,0.725,,,,,14.3685,33.5806,,,,,,3.6682,,,,,transition,10,7,20,10/8/19 3:27
CN19Fc34_10c_eDNA,10/7/19 20:27,10-07 transition,CN19F,50,WESTERN FLYER,,,34,4E,10,-122.1423,36.712,environmental,,,Filters (racks A-D),,CTD,c,51.026,CANON,18.764,0.0387,,51.411,,,,,11.1648,33.6928,,,,,,0.4662,,,,,transition,10,7,20,10/8/19 3:27
CN19Fc34_10b_eDNA,10/7/19 20:27,10-07 transition,CN19F,50,WESTERN FLYER,,,34,4E,10,-122.1423,36.712,environmental,,,Filters (racks A-D),,CTD,b,51.026,CANON,18.764,0.0387,,51.411,,,,,11.1648,33.6928,,,,,,0.4662,,,,,transition,10,7,20,10/8/19 3:27
CN19Fc34_10a_eDNA,10/7/19 20:27,10-07 transition,CN19F,50,WESTERN FLYER,,,34,4E,10,-122.1423,36.712,environmental,,,"Plate Extracts (F6),Filters (racks A-D)",,CTD,a,51.026,CANON,18.764,0.0387,,51.411,,,,,11.1648,33.6928,,,,,,0.4662,,,,,transition,10,7,20,10/8/19 3:27
CN19Fc34_04c_eDNA,10/7/19 20:27,10-07 transition,CN19F,205,WESTERN FLYER,,,34,4E,4,-122.1423,36.712,environmental,,,Filters (racks A-D),,CTD,c,204.686,CANON,30.42,0.0334,,206.308,,,,,9.1433,34.074,,,,,,0.3348,,,,,transition,10,7,20,10/8/19 3:27
CN19Fc34_04b_eDNA,10/7/19 20:27,10-07 transition,CN19F,205,WESTERN FLYER,,,34,4E,4,-122.1423,36.712,environmental,,,Filters (racks A-D),,CTD,b,204.686,CANON,30.42,0.0334,,206.308,,,,,9.1433,34.074,,,,,,0.3348,,,,,transition,10,7,20,10/8/19 3:27
CN19Fc34_04a_eDNA,10/7/19 20:27,10-07 transition,CN19F,205,WESTERN FLYER,,,34,4E,4,-122.1423,36.712,environmental,,,"Plate Extracts (F6),Filters (racks A-D)",,CTD,a,204.686,CANON,30.42,0.0334,,206.308,,,,,9.1433,34.074,,,,,,0.3348,,,,,transition,10,7,20,10/8/19 3:27
CN19Fc34_02c_eDNA,10/7/19 20:27,10-07 transition,CN19F,265,WESTERN FLYER,,,34,4E,2,-122.1423,36.712,environmental,,,Filters (racks A-D),,CTD,c,265.22,CANON,32.745,0.0351,,267.362,,,,,8.5213,34.1305,,,,,,0.3771,,,,,transition,10,7,20,10/8/19 3:27
CN19Fc34_02b_eDNA,10/7/19 20:27,10-07 transition,CN19F,265,WESTERN FLYER,,,34,4E,2,-122.1423,36.712,environmental,,,Filters (racks A-D),,CTD,b,265.22,CANON,32.745,0.0351,,267.362,,,,,8.5213,34.1305,,,,,,0.3771,,,,,transition,10,7,20,10/8/19 3:27
CN19Fc34_02a_eDNA,10/7/19 20:27,10-07 transition,CN19F,265,WESTERN FLYER,,,34,4E,2,-122.1423,36.712,environmental,,,"Filters (racks A-D),Plate Extracts (F6)",,CTD,a,265.22,CANON,32.745,0.0351,,267.362,,,,,8.5213,34.1305,,,,,,0.3771,,,,,transition,10,7,20,10/8/19 3:27
CN19FESPKOA_SC09_eDNA,10/7/19 21:21,10-07 night,CN19F,247.6548,makai,9,KOA,,,,-122.1577,36.741,environmental,"AL,AI","18S,COI",,,ESP,,,,,,,,244.0336,251.2761,10/8/19 4:21,10/8/19 5:01,8.6181,34.103,26.4797,0.2033,2609.0996,-0.0295,681.4418,0.118,75.5782,62.2378,CANON,,night,10,7,21,10/8/19 4:21
CN19Fc35_4a_eDNA,10/7/19 21:48,10-07 night,CN19F,205,WESTERN FLYER,,,35,4N,4,-122.1868,36.748,environmental,"AD,AC,AE","12S,12S,18S",,,CTD,a,204.191,CANON,27.746,0.0336,,205.81,,,,,8.9584,34.0833,,,,,,0.3391,,,,,night,10,7,21,10/8/19 4:48
CN19Fc35_2a_eDNA,10/7/19 21:48,10-07 night,CN19F,265,WESTERN FLYER,,,35,4N,2,-122.1868,36.748,environmental,"AD,AC,AE","12S,12S,18S",,,CTD,a,264.603,CANON,32.988,0.0341,,266.741,,,,,8.5274,34.1348,,,,,,0.3522,,,,,night,10,7,21,10/8/19 4:48
CN19Fc35_12c_eDNA,10/7/19 21:48,10-07 night,CN19F,0,WESTERN FLYER,,,35,4N,12,-122.1868,36.748,environmental,,,Filters (racks A-D),,CTD,c,0.747,CANON,0.472,0.3093,,0.752,,,,,14.2198,33.6171,,,,,,7.2322,,,,,night,10,7,21,10/8/19 4:48
CN19Fc35_12b_eDNA,10/7/19 21:48,10-07 night,CN19F,0,WESTERN FLYER,,,35,4N,12,-122.1868,36.748,environmental,,,Filters (racks A-D),,CTD,b,0.747,CANON,0.472,0.3093,,0.752,,,,,14.2198,33.6171,,,,,,7.2322,,,,,night,10,7,21,10/8/19 4:48
CN19Fc35_04b_eDNA,10/7/19 21:48,10-07 night,CN19F,205,WESTERN FLYER,,,35,4N,4,-122.1868,36.748,environmental,,,Filters (racks A-D),,CTD,b,204.191,CANON,27.746,0.0336,,205.81,,,,,8.9584,34.0833,,,,,,0.3391,,,,,night,10,7,21,10/8/19 4:48
CN19Fc35_10c_eDNA,10/7/19 21:48,10-07 night,CN19F,50,WESTERN FLYER,,,35,4N,10,-122.1868,36.748,environmental,,,Filters (racks A-D),,CTD,c,50.664,CANON,18.054,0.0378,,51.047,,,,,10.7485,33.7371,,,,,,0.4432,,,,,night,10,7,21,10/8/19 4:48
CN19Fc35_10b_eDNA,10/7/19 21:48,10-07 night,CN19F,50,WESTERN FLYER,,,35,4N,10,-122.1868,36.748,environmental,,,Filters (racks A-D),,CTD,b,50.664,CANON,18.054,0.0378,,51.047,,,,,10.7485,33.7371,,,,,,0.4432,,,,,night,10,7,21,10/8/19 4:48
CN19Fc35_10a_eDNA,10/7/19 21:48,10-07 night,CN19F,50,WESTERN FLYER,,,35,4N,10,-122.1868,36.748,environmental,"AD,AC,AE","12S,12S,18S","Plate Extracts (F6),Filters (racks A-D)",,CTD,a,50.664,CANON,18.054,0.0378,,51.047,,,,,10.7485,33.7371,,,,,,0.4432,,,,,night,10,7,21,10/8/19 4:48
CN19Fc35_04c_eDNA,10/7/19 21:48,10-07 night,CN19F,205,WESTERN FLYER,,,35,4N,4,-122.1868,36.748,environmental,,,Filters (racks A-D),,CTD,c,204.191,CANON,27.746,0.0336,,205.81,,,,,8.9584,34.0833,,,,,,0.3391,,,,,night,10,7,21,10/8/19 4:48
CN19Fc35_04a_eDNA,10/7/19 21:48,10-07 night,CN19F,205,WESTERN FLYER,,,35,4N,4,-122.1868,36.748,environmental,,,"Filters (racks A-D),Plate Extracts (F6)",,CTD,a,204.191,CANON,27.746,0.0336,,205.81,,,,,8.9584,34.0833,,,,,,0.3391,,,,,night,10,7,21,10/8/19 4:48
CN19Fc35_02c_eDNA,10/7/19 21:48,10-07 night,CN19F,265,WESTERN FLYER,,,35,4N,2,-122.1868,36.748,environmental,,,Filters (racks A-D),,CTD,c,264.603,CANON,32.988,0.0341,,266.741,,,,,8.5274,34.1348,,,,,,0.3522,,,,,night,10,7,21,10/8/19 4:48
CN19Fc35_02b_eDNA,10/7/19 21:48,10-07 night,CN19F,265,WESTERN FLYER,,,35,4N,2,-122.1868,36.748,environmental,,,Filters (racks A-D),,CTD,b,264.603,CANON,32.988,0.0341,,266.741,,,,,8.5274,34.1348,,,,,,0.3522,,,,,night,10,7,21,10/8/19 4:48
CN19Fc35_02a_eDNA,10/7/19 21:48,10-07 night,CN19F,265,WESTERN FLYER,,,35,4N,2,-122.1868,36.748,environmental,,,"Filters (racks A-D),Plate Extracts (F6)",,CTD,a,264.603,CANON,32.988,0.0341,,266.741,,,,,8.5274,34.1348,,,,,,0.3522,,,,,night,10,7,21,10/8/19 4:48
CN19Fc35_12a_eDNA,10/7/19 21:48,10-07 night,CN19F,0,WESTERN FLYER,,,35,4N,12,-122.1868,36.748,environmental,"AD,AC,AE","12S,12S,18S","Filters (racks A-D),Plate Extracts (F6)",,CTD,a,0.747,CANON,0.472,0.3093,,0.752,,,,,14.2198,33.6171,,,,,,7.2322,,,,,night,10,7,21,10/8/19 4:48
CN19FESPMV1_SC44_eDNA,10/7/19 22:17,10-07 night,CN19F,27.4909,triton,44,MV1,,,,-122.1895,36.7133,environmental,"AL,AI","18S,COI",,,ESP,,,,,,,,23.9019,31.0799,10/8/19 5:17,10/8/19 6:00,13.1081,33.5911,25.2805,0.6084,,-0.6289,860.8008,0.5838,92.6947,104.7435,CANON,,night,10,7,22,10/8/19 5:17
CN19FESPMV1_SC43_eDNA,10/7/19 23:24,10-07 night,CN19F,52.4546,triton,43,MV1,,,,-122.1934,36.7159,environmental,"AL,AI","18S,COI",,,ESP,,,,,,,,48.8416,56.0675,10/8/19 6:24,10/8/19 7:06,11.1328,33.6601,25.7093,0.2801,,-0.6231,834.2444,0.0898,85.6215,86.4463,CANON,,night,10,7,23,10/8/19 6:24
CN19Fc36_11_eDNA,10/8/19 0:33,10-08 night,CN19F,25,WESTERN FLYER,,,36,MARS,11,-122.1982,36.7125,environmental,,,Filters (racks A-D),,CTD,,24.337,CANON,7.25,0.0802,,24.519,,,,,13.4542,33.5997,,,,,,1.5041,,,,,night,10,8,0,10/8/19 7:33
CN19Fc36_10_eDNA,10/8/19 0:33,10-08 night,CN19F,50,WESTERN FLYER,,,36,MARS,10,-122.1982,36.7125,environmental,,,Filters (racks A-D),,CTD,,49.43,CANON,19.538,0.0396,,49.803,,,,,11.0921,33.6863,,,,,,0.4892,,,,,night,10,8,0,10/8/19 7:33
CN19Fc36_09_eDNA,10/8/19 0:33,10-08 night,CN19F,75,WESTERN FLYER,,,36,MARS,9,-122.1982,36.7125,environmental,,,Filters (racks A-D),,CTD,,75.351,CANON,26.559,0.0354,,75.924,,,,,10.1566,33.8051,,,,,,0.384,,,,,night,10,8,0,10/8/19 7:33
CN19Fc36_08_eDNA,10/8/19 0:33,10-08 night,CN19F,100,WESTERN FLYER,,,36,MARS,8,-122.1982,36.7125,environmental,,,Filters (racks A-D),,CTD,,100.02,CANON,26.003,0.0335,,100.787,,,,,9.7744,33.8703,,,,,,0.3379,,,,,night,10,8,0,10/8/19 7:33
CN19Fc36_06_eDNA,10/8/19 0:33,10-08 night,CN19F,205,WESTERN FLYER,,,36,MARS,6,-122.1982,36.7125,environmental,,,Filters (racks A-D),,CTD,,203.994,CANON,33.47,0.0342,,205.61,,,,,8.8735,34.1022,,,,,,0.3559,,,,,night,10,8,0,10/8/19 7:33
CN19Fc36_12_eDNA,10/8/19 0:33,10-08 night,CN19F,0,WESTERN FLYER,,,36,MARS,12,-122.1982,36.7125,environmental,,,Filters (racks A-D),,CTD,,1.349,CANON,4.213,0.1435,,1.359,,,,,14.1398,33.5873,,,,,,3.0876,,,,,night,10,8,0,10/8/19 7:33
CN19Fc36_04_eDNA,10/8/19 0:33,10-08 night,CN19F,400,WESTERN FLYER,,,36,MARS,4,-122.1982,36.7125,environmental,,,Filters (racks A-D),,CTD,,399.856,CANON,,0.0353,,403.217,,,,,7.0599,34.1664,,,,,,0.3833,,,,,night,10,8,0,10/8/19 7:33
CN19Fc36_01_eDNA,10/8/19 0:33,10-08 night,CN19F,700,WESTERN FLYER,,,36,MARS,1,-122.1982,36.7125,environmental,,,Filters (racks A-D),,CTD,,700.111,CANON,45.227,0.0366,,706.511,,,,,5.0383,34.3437,,,,,,0.4158,,,,,night,10,8,0,10/8/19 7:33
CN19Fc36_05_eDNA,10/8/19 0:33,10-08 night,CN19F,265,WESTERN FLYER,,,36,MARS,5,-122.1982,36.7125,environmental,,,Filters (racks A-D),,CTD,,265.105,CANON,32.979,0.0354,,267.245,,,,,8.2745,34.1306,,,,,,0.3852,,,,,night,10,8,0,10/8/19 7:33
CN19Fc36_07_eDNA,10/8/19 0:33,10-08 night,CN19F,150,WESTERN FLYER,,,36,MARS,7,-122.1982,36.7125,environmental,,,Filters (racks A-D),,CTD,,150.551,CANON,26.328,0.0371,,151.725,,,,,9.3329,34.0364,,,,,,0.4264,,,,,night,10,8,0,10/8/19 7:33
CN19Fc36_03_eDNA,10/8/19 0:33,10-08 night,CN19F,500,WESTERN FLYER,,,36,MARS,3,-122.1982,36.7125,environmental,,,Filters (racks A-D),,CTD,,500.443,CANON,41.27,0.0366,,504.773,,,,,6.4543,34.2496,,,,,,0.4158,,,,,night,10,8,0,10/8/19 7:33
CN19Fc36_02_eDNA,10/8/19 0:33,10-08 night,CN19F,600,WESTERN FLYER,,,36,MARS,2,-122.1982,36.7125,environmental,,,Filters (racks A-D),,CTD,,599.481,CANON,44.27,0.0362,,604.814,,,,,5.636,34.2724,,,,,,0.4064,,,,,night,10,8,0,10/8/19 7:33
CN19FESPKOA_SC08_eDNA,10/8/19 1:04,10-08 night,CN19F,52.7112,makai,8,KOA,,,,-122.1718,36.7312,environmental,"AL,AI","18S,COI",,,ESP,,,,,,,,49.0584,56.364,10/8/19 8:04,10/8/19 8:46,11.0183,33.6893,25.7528,0.2821,4987.6869,-0.0469,715.9932,0.1791,85.3617,76.6622,CANON,,night,10,8,1,10/8/19 8:04
CN19FESPMV1_SC40_eDNA,10/8/19 1:39,10-08 night,CN19F,102.4407,triton,40,MV1,,,,-122.192,36.7186,environmental,"AL,AI","18S,COI",,,ESP,,,,,,,,98.8735,106.0078,10/8/19 8:39,10/8/19 9:25,9.8248,33.8729,26.1033,0.2177,,-0.61,765.8571,0.0203,83.2707,80.6934,CANON,,night,10,8,1,10/8/19 8:39
CN19Fc37_12b_eDNA,10/8/19 2:07,10-08 night,CN19F,0,WESTERN FLYER,,,37,4W,12,-122.2315,36.7117,environmental,,,Filters (racks A-D),,CTD,b,1.683,CANON,8.323,0.1457,,1.695,,,,,13.8265,33.5938,,,,,,3.1431,,,,,night,10,8,2,10/8/19 9:07
CN19Fc37_4a_eDNA,10/8/19 2:07,10-08 night,CN19F,205,WESTERN FLYER,,,37,4W,4,-122.2315,36.7117,environmental,"AD,AC,AE","12S,12S,18S",,,CTD,a,205.227,CANON,30.267,0.0338,,206.854,,,,,8.6572,34.1184,,,73.065,,,0.3441,,,,,night,10,8,2,10/8/19 9:07
CN19Fc37_2a_eDNA,10/8/19 2:07,10-08 night,CN19F,265,WESTERN FLYER,,,37,4W,2,-122.2315,36.7117,environmental,"AD,AC,AE","12S,12S,18S",,,CTD,a,265.063,CANON,32.391,0.0343,,267.203,,,,,8.2819,34.1547,,,66.727,,,0.3578,,,,,night,10,8,2,10/8/19 9:07
CN19Fc37_12c_eDNA,10/8/19 2:07,10-08 night,CN19F,0,WESTERN FLYER,,,37,4W,12,-122.2315,36.7117,environmental,,,Filters (racks A-D),,CTD,c,1.683,CANON,8.323,0.1457,,1.695,,,,,13.8265,33.5938,,,,,,3.1431,,,,,night,10,8,2,10/8/19 9:07
CN19Fc37_12a_eDNA,10/8/19 2:07,10-08 night,CN19F,0,WESTERN FLYER,,,37,4W,12,-122.2315,36.7117,environmental,"AD,AC,AE","12S,12S,18S","Filters (racks A-D),Plate Extracts (F6)",,CTD,a,1.683,CANON,8.323,0.1457,,1.695,,,,,13.8265,33.5938,,,,,,3.1431,,,,,night,10,8,2,10/8/19 9:07
CN19Fc37_10c_eDNA,10/8/19 2:07,10-08 night,CN19F,50,WESTERN FLYER,,,37,4W,10,-122.2315,36.7117,environmental,,,Filters (racks A-D),,CTD,c,50.197,CANON,18.861,0.0366,,50.576,,,,,11.0838,33.6835,,,,,,0.4158,,,,,night,10,8,2,10/8/19 9:07
CN19Fc37_10a_eDNA,10/8/19 2:07,10-08 night,CN19F,50,WESTERN FLYER,,,37,4W,10,-122.2315,36.7117,environmental,"AD,AC,AE","12S,12S,18S","Plate Extracts (F6),Filters (racks A-D)",,CTD,a,50.197,CANON,18.861,0.0366,,50.576,,,,,11.0838,33.6835,,,,,,0.4158,,,,,night,10,8,2,10/8/19 9:07
CN19Fc37_04c_eDNA,10/8/19 2:07,10-08 night,CN19F,205,WESTERN FLYER,,,37,4W,4,-122.2315,36.7117,environmental,,,Filters (racks A-D),,CTD,c,205.227,CANON,30.267,0.0338,,206.854,,,,,8.6572,34.1184,,,73.065,,,0.3441,,,,,night,10,8,2,10/8/19 9:07
CN19Fc37_04b_eDNA,10/8/19 2:07,10-08 night,CN19F,205,WESTERN FLYER,,,37,4W,4,-122.2315,36.7117,environmental,,,Filters (racks A-D),,CTD,b,205.227,CANON,30.267,0.0338,,206.854,,,,,8.6572,34.1184,,,73.065,,,0.3441,,,,,night,10,8,2,10/8/19 9:07
CN19Fc37_04a_eDNA,10/8/19 2:07,10-08 night,CN19F,205,WESTERN FLYER,,,37,4W,4,-122.2315,36.7117,environmental,,,"Plate Extracts (F6),Filters (racks A-D)",,CTD,a,205.227,CANON,30.267,0.0338,,206.854,,,,,8.6572,34.1184,,,73.065,,,0.3441,,,,,night,10,8,2,10/8/19 9:07
CN19Fc37_02c_eDNA,10/8/19 2:07,10-08 night,CN19F,265,WESTERN FLYER,,,37,4W,2,-122.2315,36.7117,environmental,,,Filters (racks A-D),,CTD,c,265.063,CANON,32.391,0.0343,,267.203,,,,,8.2819,34.1547,,,66.727,,,0.3578,,,,,night,10,8,2,10/8/19 9:07
CN19Fc37_02b_eDNA,10/8/19 2:07,10-08 night,CN19F,265,WESTERN FLYER,,,37,4W,2,-122.2315,36.7117,environmental,,,Filters (racks A-D),,CTD,b,265.063,CANON,32.391,0.0343,,267.203,,,,,8.2819,34.1547,,,66.727,,,0.3578,,,,,night,10,8,2,10/8/19 9:07
CN19Fc37_02a_eDNA,10/8/19 2:07,10-08 night,CN19F,265,WESTERN FLYER,,,37,4W,2,-122.2315,36.7117,environmental,,,"Plate Extracts (F6),Filters (racks A-D)",,CTD,a,265.063,CANON,32.391,0.0343,,267.203,,,,,8.2819,34.1547,,,66.727,,,0.3578,,,,,night,10,8,2,10/8/19 9:07
CN19Fc37_10b_eDNA,10/8/19 2:07,10-08 night,CN19F,50,WESTERN FLYER,,,37,4W,10,-122.2315,36.7117,environmental,,,Filters (racks A-D),,CTD,b,50.197,CANON,18.861,0.0366,,50.576,,,,,11.0838,33.6835,,,,,,0.4158,,,,,night,10,8,2,10/8/19 9:07
CN19FESPKOA_SC07_eDNA,10/8/19 2:18,10-08 night,CN19F,207.6292,makai,7,KOA,,,,-122.1731,36.7333,environmental,"AL,AI","18S,COI",,,ESP,,,,,,,,203.9136,211.3448,10/8/19 9:18,10/8/19 10:05,8.7945,34.0917,26.4428,0.2221,2708.6852,-0.0322,560.9019,0.1165,76.6532,63.8179,CANON,,night,10,8,2,10/8/19 9:18
CN19FESPMV1_SC39_eDNA,10/8/19 2:51,10-08 night,CN19F,152.4417,triton,39,MV1,,,,-122.1893,36.7178,environmental,"AL,AI","18S,COI",,,ESP,,,,,,,,148.9234,155.96,10/8/19 9:51,10/8/19 10:34,9.3185,34.023,26.3047,0.252,,-0.6233,713.5593,0.0195,82.4564,78.4124,CANON,,night,10,8,2,10/8/19 9:51
CN19FESPKOA_SC06_eDNA,10/8/19 3:31,10-08 night,CN19F,267.6144,makai,6,KOA,,,,-122.1742,36.7352,environmental,"AL,AI","18S,COI",,,ESP,,,,,,,,263.9788,271.25,10/8/19 10:31,10/8/19 11:12,7.9879,34.0716,26.5505,0.0824,2800.3746,-0.0274,498.1429,0.1236,74.7367,60.7486,CANON,,night,10,8,3,10/8/19 10:31
CN19FESPMV1_SC38_eDNA,10/8/19 4:00,10-08 night,CN19F,207.4017,triton,38,MV1,,,,-122.1867,36.7146,environmental,"AL,AI","18S,COI",,,ESP,,,,,,,,203.7379,211.0655,10/8/19 11:00,10/8/19 11:43,8.7011,34.0882,26.4546,0.2046,,-0.6802,667.578,0.0212,79.6199,70.0383,CANON,,night,10,8,4,10/8/19 11:00
CN19Fc38_12a_eDNA,10/8/19 4:09,10-08 night,CN19F,0,WESTERN FLYER,,,38,4S,12,-122.187,36.676,environmental,"AD,AC,AE","12S,12S,18S","Filters (racks A-D),Plate Extracts (F6)",,CTD,a,2.145,CANON,3.224,0.1315,,2.161,,,,,14.0475,33.4775,,,,,,2.7893,,,,,night,10,8,4,10/8/19 11:09
CN19Fc38_2a_eDNA,10/8/19 4:09,10-08 night,CN19F,265,WESTERN FLYER,,,38,4S,2,-122.187,36.676,environmental,"AD,AC,AE","12S,12S,18S",,,CTD,a,264.567,CANON,31.175,0.0342,,266.702,,,,,8.2396,34.1391,,,,,,0.3547,,,,,night,10,8,4,10/8/19 11:09
CN19Fc38_4a_eDNA,10/8/19 4:09,10-08 night,CN19F,205,WESTERN FLYER,,,38,4S,4,-122.187,36.676,environmental,"AD,AC,AE","12S,12S,18S",,,CTD,a,205.491,CANON,29.087,0.0327,,207.119,,,,,8.6686,34.1131,,,,,,0.318,,,,,night,10,8,4,10/8/19 11:09
CN19Fc38_12c_eDNA,10/8/19 4:09,10-08 night,CN19F,0,WESTERN FLYER,,,38,4S,12,-122.187,36.676,environmental,,,Filters (racks A-D),,CTD,c,2.145,CANON,3.224,0.1315,,2.161,,,,,14.0475,33.4775,,,,,,2.7893,,,,,night,10,8,4,10/8/19 11:09
CN19Fc38_10b_eDNA,10/8/19 4:09,10-08 night,CN19F,50,WESTERN FLYER,,,38,4S,10,-122.187,36.676,environmental,,,Filters (racks A-D),,CTD,b,50.926,CANON,18.407,0.036,,51.31,,,,,11.0457,33.6504,,,,,,0.4008,,,,,night,10,8,4,10/8/19 11:09
CN19Fc38_10c_eDNA,10/8/19 4:09,10-08 night,CN19F,50,WESTERN FLYER,,,38,4S,10,-122.187,36.676,environmental,,,Filters (racks A-D),,CTD,c,50.926,CANON,18.407,0.036,,51.31,,,,,11.0457,33.6504,,,,,,0.4008,,,,,night,10,8,4,10/8/19 11:09
CN19Fc38_10a_eDNA,10/8/19 4:09,10-08 night,CN19F,50,WESTERN FLYER,,,38,4S,10,-122.187,36.676,environmental,"AD,AC,AE","12S,12S,18S","Filters (racks A-D),Plate Extracts (F6)",,CTD,a,50.926,CANON,18.407,0.036,,51.31,,,,,11.0457,33.6504,,,,,,0.4008,,,,,night,10,8,4,10/8/19 11:09
CN19Fc38_02a_eDNA,10/8/19 4:09,10-08 night,CN19F,265,WESTERN FLYER,,,38,4S,2,-122.187,36.676,environmental,,,"Plate Extracts (F6),Filters (racks A-D)",,CTD,a,264.567,CANON,31.175,0.0342,,266.702,,,,,8.2396,34.1391,,,,,,0.3547,,,,,night,10,8,4,10/8/19 11:09
CN19Fc38_02b_eDNA,10/8/19 4:09,10-08 night,CN19F,265,WESTERN FLYER,,,38,4S,2,-122.187,36.676,environmental,,,Filters (racks A-D),,CTD,b,264.567,CANON,31.175,0.0342,,266.702,,,,,8.2396,34.1391,,,,,,0.3547,,,,,night,10,8,4,10/8/19 11:09
CN19Fc38_02c_eDNA,10/8/19 4:09,10-08 night,CN19F,265,WESTERN FLYER,,,38,4S,2,-122.187,36.676,environmental,,,Filters (racks A-D),,CTD,c,264.567,CANON,31.175,0.0342,,266.702,,,,,8.2396,34.1391,,,,,,0.3547,,,,,night,10,8,4,10/8/19 11:09
CN19Fc38_04a_eDNA,10/8/19 4:09,10-08 night,CN19F,205,WESTERN FLYER,,,38,4S,4,-122.187,36.676,environmental,,,"Filters (racks A-D),Plate Extracts (F6)",,CTD,a,205.491,CANON,29.087,0.0327,,207.119,,,,,8.6686,34.1131,,,,,,0.318,,,,,night,10,8,4,10/8/19 11:09
CN19Fc38_04b_eDNA,10/8/19 4:09,10-08 night,CN19F,205,WESTERN FLYER,,,38,4S,4,-122.187,36.676,environmental,,,Filters (racks A-D),,CTD,b,205.491,CANON,29.087,0.0327,,207.119,,,,,8.6686,34.1131,,,,,,0.318,,,,,night,10,8,4,10/8/19 11:09
CN19Fc38_04c_eDNA,10/8/19 4:09,10-08 night,CN19F,205,WESTERN FLYER,,,38,4S,4,-122.187,36.676,environmental,,,Filters (racks A-D),,CTD,c,205.491,CANON,29.087,0.0327,,207.119,,,,,8.6686,34.1131,,,,,,0.318,,,,,night,10,8,4,10/8/19 11:09
