"","SampleID","PC1","PC2","PC3","FilterID","target_gene","PlateID","library","local_time","time_label","SAMPLING_cruise","depth","SAMPLING_platform","SC","ESP","SAMPLING_station_number","SAMPLING_station","SAMPLING_bottle","decimalLongitude","decimalLatitude","sample_type","Plates","Markers","Status","Dewar_name","Sampling_method","replicate","SAMPLING_rdepth","project_name","nitrate","fluor","density","pressure","minimumDepthInMeters","maximumDepthInMeters","start_GMT","end_GMT","temp","salinity","sigmat","spice","diss_oxygen","PAR (umol/s/m2)","altitude","chlorophyll","bbp470 (count)","bbp650 (count)","SAMPLING_project","ESP_name","diel","month","day","hour","eventDate","time","time_since","year","jday","month_char","year_char","depth_bin"
"71","CN19Sc10_5_eDNA_JJ",0.0380180575374519,0.0179045862615448,0.18529000754013,"CN19Sc10_05_eDNA",12,"JJ","JJ13","5/31/19 12:44","05-31 day","CN19S",285,"WESTERN FLYER",NA,"CTD",10,"MARS",5,-122.1985,36.7125,"environmental","JJ,KK,LL","12S,COI,18S","Filters (racks A-D),Tube Extracts (racks E-G)",NA,"CTD",NA,282.605,"CANON",33.226,0.0342,26.697,284.9,NA,NA,NA,NA,7.2621,34.1252,NA,NA,NA,NA,NA,0.3541,NA,NA,NA,NA,"day",5,31,12,2019-05-31 19:44:00,2019-05-31 12:44:00,1559306640,2019,151,"5","2019","200-300m"
"72","CN19Sc10_4_eDNA_JJ",-0.109596665830165,0.0264713387943362,-0.0486350037337561,"CN19Sc10_04_eDNA",12,"JJ","JJ14","5/31/19 12:44","05-31 day","CN19S",400,"WESTERN FLYER",NA,"CTD",10,"MARS",4,-122.1985,36.7125,"environmental","JJ,KK,LL","12S,COI,18S","Tube Extracts (racks E-G),Filters (racks A-D)",NA,"CTD",NA,400.311,"CANON",38.491,0.0363,26.8633,403.677,NA,NA,NA,NA,6.375,34.1827,NA,NA,NA,NA,NA,0.4071,NA,NA,NA,NA,"day",5,31,12,2019-05-31 19:44:00,2019-05-31 12:44:00,1559306640,2019,151,"5","2019","300-400m"
"73","CN19Sc10_3_eDNA_JJ",-0.103467730847119,0.0839416062830224,-0.0688039157035305,"CN19Sc10_03_eDNA",12,"JJ","JJ15","5/31/19 12:44","05-31 day","CN19S",500,"WESTERN FLYER",NA,"CTD",10,"MARS",3,-122.1985,36.7125,"environmental","JJ,KK,LL","12S,COI,18S","Filters (racks A-D),Tube Extracts (racks E-G)",NA,"CTD",NA,501.455,"CANON",40.708,0.0365,26.9812,505.795,NA,NA,NA,NA,5.8341,34.2437,NA,NA,NA,NA,NA,0.4121,NA,NA,NA,NA,"day",5,31,12,2019-05-31 19:44:00,2019-05-31 12:44:00,1559306640,2019,151,"5","2019","400-500m"
"74","CN19Sc11_10_eDNA_JJ",0.141135563152605,-0.101151314487791,-0.0563759458634969,"CN19Sc11_10_eDNA",12,"JJ","JJ18","5/31/19 18:11","05-31 transition","CN19S",45,"WESTERN FLYER",NA,"CTD",11,"MARS",10,-122.1982,36.7122,"environmental","JJ,KK,LL","12S,COI,18S","Filters (racks A-D),Tube Extracts (racks E-G)",NA,"CTD",NA,44.898,"CANON",24.208,0.0453,25.7098,45.237,NA,NA,NA,NA,10.5135,33.5202,NA,NA,NA,NA,NA,0.6319,NA,NA,NA,NA,"transition",5,31,18,2019-06-01 01:11:00,2019-05-31 18:11:00,1559326260,2019,151,"5","2019","0-50m"
"75","CN19Sc11_5_eDNA_JJ",-0.144890461481004,0.0915697973156243,0.0612156366650278,"CN19Sc11_05_eDNA",12,"JJ","JJ20","5/31/19 18:11","05-31 transition","CN19S",280,"WESTERN FLYER",NA,"CTD",11,"MARS",5,-122.1982,36.7122,"environmental","JJ,KK,LL","12S,COI,18S","Tube Extracts (racks E-G),Filters (racks A-D)",NA,"CTD",NA,280.618,"CANON",34.872,0.0336,26.6754,282.895,NA,NA,NA,NA,7.3924,34.121,NA,NA,NA,NA,NA,0.3398,NA,NA,NA,NA,"transition",5,31,18,2019-06-01 01:11:00,2019-05-31 18:11:00,1559326260,2019,151,"5","2019","200-300m"
"76","CN19Sc12_12_eDNA_JJ",0.00414796418486704,0.0519198258882571,-0.0170161004124864,"CN19Sc12_12_eDNA",12,"JJ","JJ21","6/1/19 0:11","06-01 night","CN19S",0,"WESTERN FLYER",NA,"CTD",12,"MARS",12,-122.1983,36.712,"environmental","JJ,KK,LL","12S,COI,18S","Tube Extracts (racks E-G),Filters (racks A-D)",NA,"CTD",NA,2.599,"CANON",3.748,0.1263,24.9674,2.618,NA,NA,NA,NA,12.6176,33.063,NA,NA,NA,NA,NA,2.6572,NA,NA,NA,NA,"night",6,1,0,2019-06-01 07:11:00,2019-06-01 00:11:00,1559347860,2019,152,"6","2019","0-50m"
"77","CN19Sc12_10_eDNA_JJ",-0.0311212499856829,0.0140704779059665,-0.0749510754485225,"CN19Sc12_10_eDNA",12,"JJ","JJ22","6/1/19 0:11","06-01 night","CN19S",45,"WESTERN FLYER",NA,"CTD",12,"MARS",10,-122.1983,36.712,"environmental","JJ,KK,LL","12S,COI,18S","Tube Extracts (racks E-G),Filters (racks A-D)",NA,"CTD",NA,44.66,"CANON",18.18,0.045,25.783,44.996,NA,NA,NA,NA,10.1496,33.5342,NA,NA,NA,NA,NA,0.6251,NA,NA,NA,NA,"night",6,1,0,2019-06-01 07:11:00,2019-06-01 00:11:00,1559347860,2019,152,"6","2019","0-50m"
"78","CN19Sc12_9_eDNA_JJ",-0.0670810743873086,-0.0141994676329039,0.122073238976285,"CN19Sc12_09_eDNA",12,"JJ","JJ23","6/1/19 0:11","06-01 night","CN19S",80,"WESTERN FLYER",NA,"CTD",12,"MARS",9,-122.1983,36.712,"environmental","JJ,KK,LL","12S,COI,18S","Tube Extracts (racks E-G),Filters (racks A-D)",NA,"CTD",NA,80.76,"CANON",24.035,0.0354,26.0495,81.376,NA,NA,NA,NA,9.6766,33.7732,NA,NA,NA,NA,NA,0.3846,NA,NA,NA,NA,"night",6,1,0,2019-06-01 07:11:00,2019-06-01 00:11:00,1559347860,2019,152,"6","2019","50-100m"
"79","CN19Sc12_7_eDNA_JJ",0.00345003977937479,-0.182777498587726,0.0985461480333427,"CN19Sc12_07_eDNA",12,"JJ","JJ24","6/1/19 0:11","06-01 night","CN19S",150,"WESTERN FLYER",NA,"CTD",12,"MARS",7,-122.1983,36.712,"environmental","JJ,KK,LL","12S,COI,18S","Filters (racks A-D),Tube Extracts (racks E-G)",NA,"CTD",NA,150.102,"CANON",28.329,0.0342,26.3708,151.272,NA,NA,NA,NA,8.7668,33.9956,NA,NA,NA,NA,NA,0.3535,NA,NA,NA,NA,"night",6,1,0,2019-06-01 07:11:00,2019-06-01 00:11:00,1559347860,2019,152,"6","2019","100-200m"
"80","CN19Sc12_5_eDNA_JJ",-0.115752223151301,0.0285683721798195,0.127012189921909,"CN19Sc12_05_eDNA",12,"JJ","JJ25","6/1/19 0:11","06-01 night","CN19S",280,"WESTERN FLYER",NA,"CTD",12,"MARS",5,-122.1983,36.712,"environmental","JJ,KK,LL","12S,COI,18S","Filters (racks A-D),Tube Extracts (racks E-G)",NA,"CTD",NA,280.15,"CANON",35.372,0.0337,26.6908,282.423,NA,NA,NA,NA,7.3251,34.1285,NA,NA,NA,NA,NA,0.341,NA,NA,NA,NA,"night",6,1,0,2019-06-01 07:11:00,2019-06-01 00:11:00,1559347860,2019,152,"6","2019","200-300m"
"81","CN19Sc12_4_eDNA_JJ",-0.0510809133115853,0.0893890972065401,-0.122267045418216,"CN19Sc12_04_eDNA",12,"JJ","JJ26","6/1/19 0:11","06-01 night","CN19S",400,"WESTERN FLYER",NA,"CTD",12,"MARS",4,-122.1983,36.712,"environmental","JJ,KK,LL","12S,COI,18S","Tube Extracts (racks E-G),Filters (racks A-D)",NA,"CTD",NA,400.741,"CANON",38.752,0.035,26.8537,404.111,NA,NA,NA,NA,6.4331,34.1801,NA,NA,NA,NA,NA,0.374,NA,NA,NA,NA,"night",6,1,0,2019-06-01 07:11:00,2019-06-01 00:11:00,1559347860,2019,152,"6","2019","300-400m"
"82","CN19Sc12_3_eDNA_JJ",-0.17465769052921,0.0772306221241573,-0.0758930324272541,"CN19Sc12_03_eDNA",12,"JJ","JJ27","6/1/19 0:11","06-01 night","CN19S",500,"WESTERN FLYER",NA,"CTD",12,"MARS",3,-122.1983,36.712,"environmental","JJ,KK,LL","12S,COI,18S","Tube Extracts (racks E-G),Filters (racks A-D)",NA,"CTD",NA,499.348,"CANON",38.568,0.0354,26.9576,503.667,NA,NA,NA,NA,5.9523,34.2325,NA,NA,NA,NA,NA,0.3846,NA,NA,NA,NA,"night",6,1,0,2019-06-01 07:11:00,2019-06-01 00:11:00,1559347860,2019,152,"6","2019","400-500m"
"83","CN19Sc13_10_eDNA_JJ",-0.114539215547349,-0.039931428693857,0.105490130476484,"CN19Sc13_10_eDNA",12,"JJ","JJ30","6/1/19 6:15","06-01 transition","CN19S",45,"WESTERN FLYER",NA,"CTD",13,"MARS",10,-122.1957,36.7063,"environmental","JJ,KK,LL","12S,COI,18S","Tube Extracts (racks E-G),Filters (racks A-D)",NA,"CTD",NA,46.7,"CANON",21.194,0.0382,25.9217,47.052,NA,NA,NA,NA,9.9735,33.6737,NA,NA,NA,NA,NA,0.4538,NA,NA,NA,NA,"transition",6,1,6,2019-06-01 13:15:00,2019-06-01 06:15:00,1559369700,2019,152,"6","2019","0-50m"
"84","CN19Sc13_7_eDNA_JJ",0.0485667561112198,0.038774636746945,0.0892312275574151,"CN19Sc13_07_eDNA",12,"JJ","JJ31","6/1/19 6:15","06-01 transition","CN19S",150,"WESTERN FLYER",NA,"CTD",13,"MARS",7,-122.1957,36.7063,"environmental","JJ,KK,LL","12S,COI,18S","Tube Extracts (racks E-G),Filters (racks A-D)",NA,"CTD",NA,149.874,"CANON",29.12,0.0339,26.4368,151.042,NA,NA,NA,NA,8.5111,34.0294,NA,NA,NA,NA,NA,0.3472,NA,NA,NA,NA,"transition",6,1,6,2019-06-01 13:15:00,2019-06-01 06:15:00,1559369700,2019,152,"6","2019","100-200m"
"85","CN19Sc13_5_eDNA_JJ",0.0668799989627774,0.00402183907984345,0.0937357437452529,"CN19Sc13_05_eDNA",12,"JJ","JJ33","6/1/19 6:15","06-01 transition","CN19S",280,"WESTERN FLYER",NA,"CTD",13,"MARS",5,-122.1957,36.7063,"environmental","JJ,KK,LL","12S,COI,18S","Tube Extracts (racks E-G),Filters (racks A-D)",NA,"CTD",NA,281.699,"CANON",34.61,0.0336,26.6927,283.985,NA,NA,NA,NA,7.2886,34.1244,NA,NA,NA,NA,NA,0.3398,NA,NA,NA,NA,"transition",6,1,6,2019-06-01 13:15:00,2019-06-01 06:15:00,1559369700,2019,152,"6","2019","200-300m"
"86","CN19Sc15_10_eDNA_JJ",0.0209956118969248,0.0181323107835717,0.198287803104531,"CN19Sc15_10_eDNA",12,"JJ","JJ36","6/1/19 12:11","06-01 day","CN19S",45,"WESTERN FLYER",NA,"CTD",15,"MARS",10,-122.1982,36.7122,"environmental","JJ,KK,LL","12S,COI,18S","Tube Extracts (racks E-G),Filters (racks A-D)",NA,"CTD",NA,46.943,"CANON",21.519,0.0372,25.9264,47.297,NA,NA,NA,NA,9.9964,33.6847,NA,NA,NA,NA,NA,0.4295,NA,NA,NA,NA,"day",6,1,12,2019-06-01 19:11:00,2019-06-01 12:11:00,1559391060,2019,152,"6","2019","0-50m"
"87","CN19Sc15_9_eDNA_JJ",0.0573845732252485,-0.161166207890733,-0.0273465757097459,"CN19Sc15_09_eDNA",12,"JJ","JJ37","6/1/19 12:11","06-01 day","CN19S",80,"WESTERN FLYER",NA,"CTD",15,"MARS",9,-122.1982,36.7122,"environmental","JJ,KK,LL","12S,COI,18S","Tube Extracts (racks E-G),Filters (racks A-D)",NA,"CTD",NA,80.83,"CANON",24.973,0.0345,26.1534,81.446,NA,NA,NA,NA,9.3837,33.8447,NA,NA,NA,NA,NA,0.3615,NA,NA,NA,NA,"day",6,1,12,2019-06-01 19:11:00,2019-06-01 12:11:00,1559391060,2019,152,"6","2019","50-100m"
"88","CN19Sc15_7_eDNA_JJ",0.0550495607197437,-0.149906204074269,-0.0372275387842544,"CN19Sc15_07_eDNA",12,"JJ","JJ38","6/1/19 12:11","06-01 day","CN19S",150,"WESTERN FLYER",NA,"CTD",15,"MARS",7,-122.1982,36.7122,"environmental","JJ,KK,LL","12S,COI,18S","Tube Extracts (racks E-G),Filters (racks A-D)",NA,"CTD",NA,150.494,"CANON",29.56,0.0343,26.4326,151.667,NA,NA,NA,NA,8.5264,34.0269,NA,NA,NA,NA,NA,0.3578,NA,NA,NA,NA,"day",6,1,12,2019-06-01 19:11:00,2019-06-01 12:11:00,1559391060,2019,152,"6","2019","100-200m"
"89","CN19Sc15_5_eDNA_JJ",-0.0432336353467847,0.0315973215676083,0.143795660820864,"CN19Sc15_05_eDNA",12,"JJ","JJ39","6/1/19 12:11","06-01 day","CN19S",280,"WESTERN FLYER",NA,"CTD",15,"MARS",5,-122.1982,36.7122,"environmental","JJ,KK,LL","12S,COI,18S","Tube Extracts (racks E-G),Filters (racks A-D)",NA,"CTD",NA,281.404,"CANON",34.553,0.0336,26.7043,283.687,NA,NA,NA,NA,7.2554,34.1332,NA,NA,NA,NA,NA,0.3404,NA,NA,NA,NA,"day",6,1,12,2019-06-01 19:11:00,2019-06-01 12:11:00,1559391060,2019,152,"6","2019","200-300m"
"90","CN19Sc15_4_eDNA_JJ",0.154353788572385,0.0730190812462942,-0.0124577083541126,"CN19Sc15_04_eDNA",12,"JJ","JJ40","6/1/19 12:11","06-01 day","CN19S",400,"WESTERN FLYER",NA,"CTD",15,"MARS",4,-122.1982,36.7122,"environmental","JJ,KK,LL","12S,COI,18S","Tube Extracts (racks E-G),Filters (racks A-D)",NA,"CTD",NA,400.586,"CANON",35.029,0.0354,26.8665,403.954,NA,NA,NA,NA,6.427,34.1952,NA,NA,NA,NA,NA,0.384,NA,NA,NA,NA,"day",6,1,12,2019-06-01 19:11:00,2019-06-01 12:11:00,1559391060,2019,152,"6","2019","300-400m"
"91","CN19Sc16_10_eDNA_JJ",0.0739895208271272,-0.153895751221729,-0.0713151726638636,"CN19Sc16_10_eDNA",12,"JJ","JJ45","6/1/19 18:03","06-01 transition","CN19S",45,"WESTERN FLYER",NA,"CTD",16,"MARS",10,-122.198,36.7122,"environmental","JJ,KK,LL","12S,COI,18S","Filters (racks A-D),Tube Extracts (racks E-G)",NA,"CTD",NA,45.532,"CANON",18.767,0.0399,25.8259,45.875,NA,NA,NA,NA,10.1326,33.5854,NA,NA,NA,NA,NA,0.498,NA,NA,NA,NA,"transition",6,1,18,2019-06-02 01:03:00,2019-06-01 18:03:00,1559412180,2019,152,"6","2019","0-50m"
"92","CN19Sc16_9_eDNA_JJ",-0.0348342075387867,0.0855913866952748,0.0342284364156124,"CN19Sc16_09_eDNA",12,"JJ","JJ46","6/1/19 18:03","06-01 transition","CN19S",80,"WESTERN FLYER",NA,"CTD",16,"MARS",9,-122.198,36.7122,"environmental","JJ,KK,LL","12S,COI,18S","Filters (racks A-D),Tube Extracts (racks E-G)",NA,"CTD",NA,79.948,"CANON",23.785,0.0342,26.0948,80.557,NA,NA,NA,NA,9.542,33.8029,NA,NA,NA,NA,NA,0.3535,NA,NA,NA,NA,"transition",6,1,18,2019-06-02 01:03:00,2019-06-01 18:03:00,1559412180,2019,152,"6","2019","50-100m"
"93","CN19Sc18_12_eDNA_JJ",0.125687492158684,0.0802006933269224,-0.0516306081378322,"CN19Sc18_12_eDNA",12,"JJ","JJ48","6/2/19 0:08","06-02 night","CN19S",0,"WESTERN FLYER",NA,"CTD",18,"MARS",12,-122.1983,36.7132,"environmental","JJ,KK,LL","12S,COI,18S","Tube Extracts (racks E-G),Filters (racks A-D)",NA,"CTD",NA,1.808,"CANON",0.81,0.1721,24.7864,1.821,NA,NA,NA,NA,12.9758,32.9196,NA,NA,NA,NA,NA,3.8028,NA,NA,NA,NA,"night",6,2,0,2019-06-02 07:08:00,2019-06-02 00:08:00,1559434080,2019,153,"6","2019","0-50m"
"94","CN19Sc18_10_eDNA_JJ",-0.0255619308740363,-0.096645983757653,-0.105000626171701,"CN19Sc18_10_eDNA",12,"JJ","JJ49","6/2/19 0:08","06-02 night","CN19S",45,"WESTERN FLYER",NA,"CTD",18,"MARS",10,-122.1983,36.7132,"environmental","JJ,KK,LL","12S,COI,18S","Filters (racks A-D),Tube Extracts (racks E-G)",NA,"CTD",NA,45.678,"CANON",20.649,0.0372,25.9006,46.022,NA,NA,NA,NA,9.9569,33.6431,NA,NA,NA,NA,NA,0.4295,NA,NA,NA,NA,"night",6,2,0,2019-06-02 07:08:00,2019-06-02 00:08:00,1559434080,2019,153,"6","2019","0-50m"
"95","CN19Sc18_9_eDNA_JJ",-0.0298881391751053,-0.163828502376655,-0.142379125509285,"CN19Sc18_09_eDNA",12,"JJ","JJ50","6/2/19 0:08","06-02 night","CN19S",80,"WESTERN FLYER",NA,"CTD",18,"MARS",9,-122.1983,36.7132,"environmental","JJ,KK,LL","12S,COI,18S","Filters (racks A-D),Tube Extracts (racks E-G)",NA,"CTD",NA,80.341,"CANON",24.566,0.0354,26.1352,80.953,NA,NA,NA,NA,9.4251,33.8301,NA,NA,NA,NA,NA,0.3846,NA,NA,NA,NA,"night",6,2,0,2019-06-02 07:08:00,2019-06-02 00:08:00,1559434080,2019,153,"6","2019","50-100m"
"96","CN19Sc18_8_eDNA_JJ",-0.124940475550863,-0.173368955927822,-0.082280766233703,"CN19Sc18_08_eDNA",12,"JJ","JJ51","6/2/19 0:08","06-02 night","CN19S",100,"WESTERN FLYER",NA,"CTD",18,"MARS",8,-122.1983,36.7132,"environmental","JJ,KK,LL","12S,COI,18S","Filters (racks A-D),Tube Extracts (racks E-G)",NA,"CTD",NA,100.26,"CANON",26.63,0.0339,26.2593,101.029,NA,NA,NA,NA,9.1544,33.9325,NA,NA,NA,NA,NA,0.3472,NA,NA,NA,NA,"night",6,2,0,2019-06-02 07:08:00,2019-06-02 00:08:00,1559434080,2019,153,"6","2019","50-100m"
"97","CN19Sc18_7_eDNA_JJ",0.0373503105589281,0.070611096662894,-0.00804232294452861,"CN19Sc18_07_eDNA",12,"JJ","JJ52","6/2/19 0:08","06-02 night","CN19S",150,"WESTERN FLYER",NA,"CTD",18,"MARS",7,-122.1983,36.7132,"environmental","JJ,KK,LL","12S,COI,18S","Filters (racks A-D),Tube Extracts (racks E-G)",NA,"CTD",NA,150.033,"CANON",24.923,0.0344,26.4214,151.202,NA,NA,NA,NA,8.5583,34.0189,NA,NA,NA,NA,NA,0.3591,NA,NA,NA,NA,"night",6,2,0,2019-06-02 07:08:00,2019-06-02 00:08:00,1559434080,2019,153,"6","2019","100-200m"
"98","CN19Sc18_5_eDNA_JJ",-0.0913452114389099,-0.00314324448973783,-0.108594912013982,"CN19Sc18_05_eDNA",12,"JJ","JJ53","6/2/19 0:08","06-02 night","CN19S",280,"WESTERN FLYER",NA,"CTD",18,"MARS",5,-122.1983,36.7132,"environmental","JJ,KK,LL","12S,COI,18S","Filters (racks A-D),Tube Extracts (racks E-G)",NA,"CTD",NA,280.554,"CANON",33.932,0.0346,26.6892,282.83,NA,NA,NA,NA,7.3464,34.1302,NA,NA,NA,NA,NA,0.3647,NA,NA,NA,NA,"night",6,2,0,2019-06-02 07:08:00,2019-06-02 00:08:00,1559434080,2019,153,"6","2019","200-300m"
"99","CN19Sc18_4_eDNA_JJ",-0.12345159000257,0.000322577262114127,-0.090098771072647,"CN19Sc18_04_eDNA",12,"JJ","JJ54","6/2/19 0:08","06-02 night","CN19S",400,"WESTERN FLYER",NA,"CTD",18,"MARS",4,-122.1983,36.7132,"environmental","JJ,KK,LL","12S,COI,18S","Filters (racks A-D),Tube Extracts (racks E-G)",NA,"CTD",NA,399.024,"CANON",38.978,0.036,26.8389,402.378,NA,NA,NA,NA,6.5839,34.1864,NA,NA,NA,NA,NA,0.4008,NA,NA,NA,NA,"night",6,2,0,2019-06-02 07:08:00,2019-06-02 00:08:00,1559434080,2019,153,"6","2019","300-400m"
"100","CN19Sc18_3_eDNA_JJ",0.0572281141457224,0.0642535128187319,-0.107919147874417,"CN19Sc18_03_eDNA",12,"JJ","JJ55","6/2/19 0:08","06-02 night","CN19S",500,"WESTERN FLYER",NA,"CTD",18,"MARS",3,-122.1983,36.7132,"environmental","JJ,KK,LL","12S,COI,18S","Filters (racks A-D),Tube Extracts (racks E-G)",NA,"CTD",NA,500.038,"CANON",39.133,0.0359,26.9562,504.364,NA,NA,NA,NA,5.9161,34.2249,NA,NA,NA,NA,NA,0.3977,NA,NA,NA,NA,"night",6,2,0,2019-06-02 07:08:00,2019-06-02 00:08:00,1559434080,2019,153,"6","2019","400-500m"
"101","CN19Sc20_6_eDNA_JJ",-0.0180152894358974,0.000688818566806155,0.153521997970312,"CN19Sc20_06_eDNA",12,"JJ","JJ60","6/2/19 6:04","06-02 transition","CN19S",225,"WESTERN FLYER",NA,"CTD",20,"MARS",6,-122.1982,36.7122,"environmental","JJ,KK,LL","12S,COI,18S","Filters (racks A-D),Tube Extracts (racks E-G)",NA,"CTD",NA,222.634,"CANON",NA,0.035,26.5727,224.409,NA,NA,NA,NA,7.9241,34.0888,NA,NA,NA,NA,NA,0.3752,NA,NA,NA,NA,"transition",6,2,6,2019-06-02 13:04:00,2019-06-02 06:04:00,1559455440,2019,153,"6","2019","200-300m"
"102","CN19Sc21_12_eDNA_JJ",0.06374197777113,-0.149741553617337,-0.0432992669369317,"CN19Sc21_12_eDNA",12,"JJ","JJ61","6/2/19 12:05","06-02 day","CN19S",0,"WESTERN FLYER",NA,"CTD",21,"MARS",12,-122.198,36.7125,"environmental","JJ,KK,LL","12S,COI,18S","Filters (racks A-D),Tube Extracts (racks E-G)",NA,"CTD",NA,2.594,"CANON",0.411,0.0636,24.4947,2.613,NA,NA,NA,NA,13.6262,32.7103,NA,NA,NA,NA,NA,1.0898,NA,NA,NA,NA,"day",6,2,12,2019-06-02 19:05:00,2019-06-02 12:05:00,1559477100,2019,153,"6","2019","0-50m"
"103","CN19Sc21_10_eDNA_JJ",0.0636428850563918,0.0149826302767327,-0.0248072093668149,"CN19Sc21_10_eDNA",12,"JJ","JJ62","6/2/19 12:05","06-02 day","CN19S",55,"WESTERN FLYER",NA,"CTD",21,"MARS",10,-122.198,36.7125,"environmental","JJ,KK,LL","12S,COI,18S","Tube Extracts (racks E-G),Filters (racks A-D)",NA,"CTD",NA,55.333,"CANON",24.209,0.0366,25.9822,55.751,NA,NA,NA,NA,9.8563,33.7259,NA,NA,NA,NA,NA,0.4158,NA,NA,NA,NA,"day",6,2,12,2019-06-02 19:05:00,2019-06-02 12:05:00,1559477100,2019,153,"6","2019","50-100m"
"104","CN19Sc21_9_eDNA_JJ",0.0863057179417125,-0.133924310523038,-0.0249160499501299,"CN19Sc21_09_eDNA",12,"JJ","JJ63","6/2/19 12:05","06-02 day","CN19S",80,"WESTERN FLYER",NA,"CTD",21,"MARS",9,-122.198,36.7125,"environmental","JJ,KK,LL","12S,COI,18S","Filters (racks A-D),Tube Extracts (racks E-G)",NA,"CTD",NA,79.791,"CANON",26.226,0.0355,26.1165,80.399,NA,NA,NA,NA,9.4948,33.8207,NA,NA,NA,NA,NA,0.3889,NA,NA,NA,NA,"day",6,2,12,2019-06-02 19:05:00,2019-06-02 12:05:00,1559477100,2019,153,"6","2019","50-100m"
"105","CN19Sc21_5_eDNA_JJ",0.02237746218921,0.0356221692619549,-0.0523038045106163,"CN19Sc21_05_eDNA",12,"JJ","JJ66","6/2/19 12:05","06-02 day","CN19S",300,"WESTERN FLYER",NA,"CTD",21,"MARS",5,-122.198,36.7125,"environmental","JJ,KK,LL","12S,COI,18S","Filters (racks A-D),Tube Extracts (racks E-G)",NA,"CTD",NA,300.985,"CANON",36.957,0.0351,26.7198,303.443,NA,NA,NA,NA,7.2001,34.1428,NA,NA,NA,NA,NA,0.3784,NA,NA,NA,NA,"day",6,2,12,2019-06-02 19:05:00,2019-06-02 12:05:00,1559477100,2019,153,"6","2019","200-300m"
"106","CN19Sc21_3_eDNA_JJ",-0.198981089567224,0.117599900190473,-0.0679148548963998,"CN19Sc21_03_eDNA",12,"JJ","JJ68","6/2/19 12:05","06-02 day","CN19S",500,"WESTERN FLYER",NA,"CTD",21,"MARS",3,-122.198,36.7125,"environmental","JJ,KK,LL","12S,COI,18S","Filters (racks A-D),Tube Extracts (racks E-G)",NA,"CTD",NA,500.869,"CANON",42.233,0.0378,26.9614,505.204,NA,NA,NA,NA,5.9037,34.2295,NA,NA,NA,NA,NA,0.4432,NA,NA,NA,NA,"day",6,2,12,2019-06-02 19:05:00,2019-06-02 12:05:00,1559477100,2019,153,"6","2019","400-500m"
"107","CN19Sc23_10_eDNA_JJ",-0.185676355509174,0.146214775594688,-0.0802854020749026,"CN19Sc23_10_eDNA",12,"JJ","JJ72","6/2/19 18:02","06-02 transition","CN19S",55,"WESTERN FLYER",NA,"CTD",23,"MARS",10,-122.1983,36.712,"environmental","JJ,KK,LL","12S,COI,18S","Tube Extracts (racks E-G),Filters (racks A-D)",NA,"CTD",NA,53.978,"CANON",18.393,0.0396,25.8793,54.386,NA,NA,NA,NA,10.023,33.6298,NA,NA,NA,NA,NA,0.4905,NA,NA,NA,NA,"transition",6,2,18,2019-06-03 01:02:00,2019-06-02 18:02:00,1559498520,2019,153,"6","2019","50-100m"
"108","CN19Sc23_8_eDNA_JJ",0.104875795307963,0.0458506523122434,-0.0328509608319185,"CN19Sc23_08_eDNA",12,"JJ","JJ73","6/2/19 18:02","06-02 transition","CN19S",115,"WESTERN FLYER",NA,"CTD",23,"MARS",8,-122.1983,36.712,"environmental","JJ,KK,LL","12S,COI,18S","Tube Extracts (racks E-G),Filters (racks A-D)",NA,"CTD",NA,114.464,"CANON",24.093,0.0353,26.2979,115.346,NA,NA,NA,NA,9.0438,33.9589,NA,NA,NA,NA,NA,0.3827,NA,NA,NA,NA,"transition",6,2,18,2019-06-03 01:02:00,2019-06-02 18:02:00,1559498520,2019,153,"6","2019","100-200m"
"109","CN19Sc23_6_eDNA_JJ",-0.00158093421429757,0.086879209407248,-0.0917320330090038,"CN19Sc23_06_eDNA",12,"JJ","JJ74","6/2/19 18:02","06-02 transition","CN19S",250,"WESTERN FLYER",NA,"CTD",23,"MARS",6,-122.1983,36.712,"environmental","JJ,KK,LL","12S,COI,18S","Tube Extracts (racks E-G),Filters (racks A-D)",NA,"CTD",NA,250.892,"CANON",34.954,0.0363,26.6317,252.909,NA,NA,NA,NA,7.6416,34.1111,NA,NA,NA,NA,NA,0.4077,NA,NA,NA,NA,"transition",6,2,18,2019-06-03 01:02:00,2019-06-02 18:02:00,1559498520,2019,153,"6","2019","200-300m"
"110","CN19Sc25_10_eDNA_JJ",-0.048591194284274,0.0713316141555653,0.109082976795279,"CN19Sc25_10_eDNA",12,"JJ","JJ76","6/3/19 0:13","06-03 night","CN19S",40,"WESTERN FLYER",NA,"CTD",25,"MARS",10,-122.199,36.712,"environmental","JJ,KK,LL","12S,COI,18S","Filters (racks A-D),Tube Extracts (racks E-G)",NA,"CTD",NA,39.817,"CANON",18.915,0.0415,25.7889,40.117,NA,NA,NA,NA,10.2923,33.573,NA,NA,NA,NA,NA,0.5379,NA,NA,NA,NA,"night",6,3,0,2019-06-03 07:13:00,2019-06-03 00:13:00,1559520780,2019,154,"6","2019","0-50m"
